timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1747345058455,35,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,32,0,22
1747345058495,22,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,22,0,0
1747345058545,3,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,3,0,0
1747345058548,2,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,2,0,0
1747345058551,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058553,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058554,2,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,2,0,0
1747345058557,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058558,2,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,2,0,0
1747345058561,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058562,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058564,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058565,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058567,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058568,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058570,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058571,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058573,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058574,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058576,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058577,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058578,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058580,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058581,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058582,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058584,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058585,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058587,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058588,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058589,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058591,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058592,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058593,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058595,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058597,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058598,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058600,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058601,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058603,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058604,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058605,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058606,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058607,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058608,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058610,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058611,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058612,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058613,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058614,2,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058616,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058617,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058618,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058620,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058621,0,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,0,0,0
1747345058622,0,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,0,0,0
1747345058623,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058624,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058625,2,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,2,0,0
1747345058627,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058628,2,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,2,0,0
1747345058630,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058631,2,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,2,0,0
1747345058633,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058634,2,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,2,0,0
1747345058636,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058638,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058639,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058640,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058641,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058643,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058644,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058645,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058646,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058647,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058649,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058650,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058651,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058652,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058653,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058655,0,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,0,0,0
1747345058656,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058657,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058658,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058660,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058661,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058662,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058664,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058665,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058667,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058668,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,0,0,0
1747345058669,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058670,0,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,0,0,0
1747345058671,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058672,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058673,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058674,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058675,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058676,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058677,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058678,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058679,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058681,0,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,0,0,0
1747345058682,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058683,0,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,0,0,0
1747345058684,0,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,0,0,0
1747345058685,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058685,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058687,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058688,0,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,0,0,0
1747345058689,0,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,0,0,0
1747345058690,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058691,0,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,0,0,0
1747345058692,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058693,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058694,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058696,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058697,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058698,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058699,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058700,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058701,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058702,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058703,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058704,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058706,0,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,0,0,0
1747345058707,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058708,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058710,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058712,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058713,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058715,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058716,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058717,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058718,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058719,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058720,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058721,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058722,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058723,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058724,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058726,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058727,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058729,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058730,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058731,2,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,2,0,0
1747345058733,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058734,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058735,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058736,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058737,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058739,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058739,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058741,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058741,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058742,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058744,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058745,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058746,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058747,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058748,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058749,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058750,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058751,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058752,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058753,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058755,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058755,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058757,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058757,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058759,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058760,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058761,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058762,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058763,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058764,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058765,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058765,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058767,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058768,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,0,0,0
1747345058769,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058770,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058771,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058772,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058773,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058774,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058776,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058776,2,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,2,0,0
1747345058778,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058779,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058780,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,0,0,0
1747345058781,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058782,0,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,0,0,0
1747345058783,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058784,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,0,0,0
1747345058785,0,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,0,0,0
1747345058786,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058786,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058787,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058788,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058789,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058791,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058791,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058793,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058793,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058795,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,0,0,0
1747345058796,0,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,0,0,0
1747345058797,0,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,0,0,0
1747345058798,0,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,0,0,0
1747345058799,0,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,0,0,0
1747345058799,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058800,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058801,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058802,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058803,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
1747345058804,1,[DELETE] Character by id,200,OK,Thread Group 1-1,text,true,,293,184,1,1,http://localhost:3001/character/4,1,0,0
1747345058806,1,[GET] Characters,200,OK,Thread Group 1-1,text,true,,340,161,1,1,http://localhost:3001/characters,1,0,0
1747345058807,1,[POST] Character,201,Created,Thread Group 1-1,text,true,,272,218,1,1,http://localhost:3001/character,1,0,0
1747345058808,1,[GET] Character by id,200,OK,Thread Group 1-1,text,true,,267,162,1,1,http://localhost:3001/character/4,1,0,0
1747345058810,1,[PUT] Character by id,200,OK,Thread Group 1-1,text,true,,267,219,1,1,http://localhost:3001/character/4,1,0,0
